,cuid,pred_convert_30
10351,49273,0
10352,451245,0
10353,122988,0
10354,123223,1
10355,123395,1
10356,123442,0
10357,451310,0
10358,451326,0
10359,451361,0
10360,451364,0
10361,451367,0
10362,451388,0
10363,451391,0
10364,451464,0
10365,124674,0
10366,124832,1
10367,451513,1
10368,579760,0
10369,125011,0
10370,125042,0
10371,125064,0
10372,125086,1
10373,451557,0
10374,125204,1
10375,125279,1
10376,451606,0
10377,451607,0
10378,125472,1
10379,451644,0
10380,451699,0
10381,199554,0
10382,451740,0
10383,451742,0
10384,451775,0
10385,199675,1
10386,451798,0
10387,451806,0
10388,451814,0
10389,451898,0
10390,200030,0
10391,451932,0
10392,451935,0
10393,200361,0
10394,451992,0
10395,200949,0
10396,201013,0
10397,201092,0
10398,201194,0
10399,452029,1
10400,452049,0
10401,452073,0
10402,452097,0
10403,452128,0
10404,201871,0
10405,452192,0
10406,452223,1
10407,452244,0
10408,275855,0
10409,275897,0
10410,452314,0
10411,276117,0
10412,452409,0
10413,452446,0
10414,452448,0
10415,452449,0
10416,452490,0
10417,276857,0
10418,452526,0
10419,277350,0
10420,452603,0
10421,476642,0
10422,277919,0
10423,278273,0
10424,476728,1
10425,352513,0
10426,476792,0
10427,476802,0
10428,476805,0
10429,476825,0
10430,476841,0
10431,353261,0
10432,476868,0
10433,353515,0
10434,476901,0
10435,476919,0
10436,354628,0
10437,477002,0
10438,477022,0
10439,477039,0
10440,401988,0
10441,579778,0
10442,402098,1
10443,452627,1
10444,452634,0
10445,200,1
10446,452690,0
10447,840,1
10448,452719,0
10449,452720,1
10450,992,1
10451,1137,1
10452,579789,1
10453,1207,0
10454,1324,0
10455,452773,0
10456,452779,1
10457,1787,0
10458,452810,1
10459,2208,0
10460,2411,1
10461,128811,0
10462,129150,0
10463,453000,0
10464,129597,1
10465,453033,1
10466,129635,0
10467,453038,0
10468,129702,0
10469,130062,0
10470,130220,1
10471,453176,0
10472,130678,1
10473,130776,0
10474,130918,0
10475,453236,0
10476,453274,0
10477,453321,0
10478,453327,1
10479,453342,0
10480,205110,1
10481,453369,0
10482,453386,0
10483,205290,0
10484,453450,0
10485,453460,0
10486,453511,1
10487,206030,0
10488,206088,0
10489,206482,1
10490,453683,0
10491,453691,0
10492,453708,0
10493,207319,1
10494,453753,0
10495,281139,1
10496,281350,0
10497,453886,0
10498,281507,0
10499,453948,0
10500,453958,0
10501,281615,0
10502,453970,0
10503,453974,0
10504,281722,0
10505,453996,1
10506,454009,0
10507,454016,0
10508,281811,0
10509,281848,0
10510,454044,0
10511,454050,0
10512,454061,0
10513,454084,0
10514,454118,0
10515,454120,0
10516,454127,0
10517,454187,0
10518,454194,0
10519,454204,0
10520,454225,0
10521,579808,0
10522,282935,0
10523,454246,1
10524,283225,0
10525,478798,0
10526,478801,0
10527,283572,0
10528,478836,0
10529,283588,1
10530,283590,0
10531,283760,1
10532,478886,0
10533,357827,1
10534,478905,0
10535,579812,0
10536,478938,0
10537,478973,0
10538,478987,0
10539,479005,0
10540,479006,1
10541,479021,0
10542,479029,0
10543,358887,0
10544,359040,0
10545,359091,0
10546,479068,0
10547,479078,0
10548,359646,0
10549,359764,0
10550,479133,0
10551,479136,0
10552,479143,0
10553,479202,0
10554,579822,0
10555,481952,0
10556,481957,0
10557,481960,0
10558,481962,0
10559,481978,0
10560,481983,1
10561,60328,1
10562,482017,1
10563,60909,1
10564,579835,0
10565,482098,0
10566,482109,0
10567,579837,1
10568,482166,0
10569,62091,1
10570,62486,0
10571,482225,0
10572,139197,1
10573,482270,0
10574,139496,0
10575,139738,0
10576,482308,0
10577,482320,1
10578,482327,0
10579,482328,0
10580,139950,1
10581,140729,1
10582,482425,0
10583,482440,0
10584,141192,0
10585,482489,0
10586,141425,0
10587,482526,0
10588,482528,0
10589,482554,0
10590,141745,1
10591,482590,0
10592,482593,0
10593,482612,0
10594,482634,0
10595,482646,0
10596,215689,0
10597,482695,1
10598,482706,0
10599,216062,0
10600,482806,0
10601,482817,0
10602,216157,0
10603,482830,0
10604,482878,0
10605,216413,0
10606,216511,1
10607,482944,0
10608,482970,0
10609,482977,0
10610,217200,0
10611,482994,0
10612,483004,0
10613,483006,0
10614,483020,0
10615,483023,0
10616,217593,0
10617,483034,0
10618,483094,0
10619,218012,0
10620,483128,0
10621,483152,0
10622,291944,0
10623,483166,0
10624,483204,0
10625,292137,0
10626,292231,0
10627,292252,0
10628,292371,0
10629,483368,0
10630,483425,0
10631,483426,0
10632,292677,0
10633,483449,0
10634,292735,0
10635,292861,0
10636,483528,0
10637,483556,0
10638,483557,0
10639,483583,0
10640,293407,0
10641,293573,0
10642,496732,0
10643,293887,0
10644,496756,0
10645,496760,0
10646,293994,1
10647,496765,0
10648,294130,0
10649,496788,0
10650,294374,0
10651,496881,0
10652,368591,0
10653,496886,0
10654,496913,0
10655,496920,0
10656,496944,0
10657,496956,0
10658,369463,0
10659,496977,0
10660,369649,0
10661,369859,0
10662,370054,0
10663,370090,0
10664,370243,0
10665,497083,0
10666,407655,0
10667,497144,0
10668,497197,0
10669,497203,0
10670,497226,0
10671,70975,0
10672,70976,1
10673,71046,0
10674,486880,0
10675,71255,1
10676,486914,0
10677,71430,0
10678,71457,1
10679,486928,0
10680,71533,0
10681,71536,1
10682,71674,0
10683,486977,0
10684,486979,0
10685,72426,1
10686,72589,1
10687,72607,0
10688,72779,1
10689,72969,1
10690,73020,0
10691,73068,1
10692,487135,0
10693,487137,0
10694,73446,1
10695,579888,0
10696,150229,0
10697,487202,0
10698,150830,0
10699,150949,1
10700,151141,0
10701,487306,0
10702,151671,0
10703,151783,1
10704,151809,0
10705,487348,0
10706,487354,0
10707,151981,1
10708,152012,1
10709,152021,0
10710,152131,0
10711,152189,1
10712,152448,1
10713,487511,1
10714,487548,1
10715,487555,0
10716,226466,0
10717,487570,0
10718,226694,0
10719,487603,0
10720,226781,0
10721,487627,0
10722,487689,0
10723,487692,0
10724,487693,0
10725,487741,0
10726,227119,0
10727,227284,0
10728,487846,0
10729,487858,0
10730,487874,0
10731,487881,0
10732,227904,1
10733,487890,0
10734,227966,0
10735,487930,0
10736,228459,0
10737,228527,0
10738,487958,0
10739,487995,1
10740,488015,1
10741,302874,0
10742,488122,0
10743,488163,0
10744,488218,0
10745,488239,0
10746,488240,0
10747,488262,0
10748,488263,1
10749,488316,0
10750,488377,0
10751,488404,0
10752,488415,0
10753,304120,1
10754,488449,0
10755,488456,0
10756,304465,0
10757,498690,0
10758,304804,0
10759,304841,0
10760,304886,0
10761,304909,0
10762,498735,0
10763,498740,0
10764,498776,0
10765,305330,0
10766,305453,0
10767,498802,0
10768,498807,0
10769,498830,0
10770,498910,0
10771,498921,0
10772,498982,0
10773,498983,0
10774,498990,0
10775,498997,0
10776,499005,0
10777,380897,0
10778,499015,0
10779,381059,0
10780,499024,0
10781,499050,0
10782,381728,0
10783,499090,0
10784,412361,1
10785,499109,0
10786,499114,1
10787,499124,0
10788,499134,0
10789,499178,0
10790,499181,0
10791,2729,0
10792,439220,1
10793,2949,0
10794,2998,0
10795,3074,0
10796,3121,1
10797,439261,0
10798,439298,0
10799,79405,0
10800,79519,0
10801,155603,0
10802,155704,1
10803,439345,0
10804,439353,0
10805,439356,1
10806,439376,0
10807,439385,0
10808,439401,0
10809,232310,0
10810,439436,0
10811,308523,0
10812,384858,1
10813,416239,1
10814,459316,0
10815,459335,0
10816,459336,0
10817,459520,1
10818,459532,0
10819,3348,0
10820,459550,0
10821,459561,0
10822,459568,0
10823,459610,0
10824,4072,1
10825,459673,0
10826,459674,0
10827,4966,0
10828,5007,0
10829,459758,0
10830,459765,0
10831,5399,0
10832,5410,1
10833,5477,0
10834,459791,0
10835,459795,0
10836,459801,0
10837,459804,0
10838,5782,1
10839,459811,0
10840,5826,0
10841,5855,1
10842,5909,1
10843,79608,1
10844,79803,0
10845,80080,1
10846,80682,0
10847,80722,0
10848,459959,0
10849,80897,0
10850,80927,0
10851,80951,0
10852,81081,1
10853,460016,0
10854,460022,0
10855,81534,0
10856,81543,1
10857,81576,1
10858,81669,1
10859,81707,1
10860,81846,0
10861,81968,1
10862,460081,0
10863,460119,0
10864,460123,1
10865,460125,0
10866,82264,1
10867,460137,0
10868,460147,0
10869,460181,0
10870,460231,0
10871,460239,0
10872,460244,0
10873,460258,0
10874,156489,0
10875,460321,0
10876,460333,0
10877,460386,0
10878,460398,0
10879,460403,0
10880,460463,0
10881,157260,0
10882,157394,0
10883,460511,0
10884,158118,0
10885,158273,0
10886,460603,0
10887,158328,0
10888,460692,0
10889,460703,0
10890,232606,0
10891,460822,1
10892,460849,0
10893,460899,0
10894,460900,0
10895,460936,0
10896,460950,0
10897,233302,0
10898,460978,0
10899,461049,0
10900,461050,1
10901,579946,1
10902,461109,0
10903,461113,0
10904,461130,0
10905,234369,0
10906,461139,1
10907,234664,1
10908,492154,0
10909,308703,0
10910,492246,0
10911,309213,0
10912,309542,0
10913,309738,1
10914,492326,0
10915,492348,0
10916,492369,0
10917,492385,1
10918,310462,0
10919,310636,0
10920,492422,0
10921,492427,1
10922,311067,0
10923,492466,0
10924,492473,0
10925,385074,0
10926,579961,0
10927,385784,0
10928,492563,0
10929,5991,0
10930,6118,0
10931,6136,0
10932,6210,1
10933,6402,1
10934,6480,0
10935,6984,1
10936,7153,1
10937,7296,0
10938,7408,1
10939,8004,0
10940,461372,0
10941,8034,0
10942,8103,1
10943,8180,0
10944,461405,0
10945,8318,0
10946,8386,1
10947,461426,0
10948,8459,1
10949,461446,1
10950,82398,0
10951,82464,0
10952,461547,0
10953,461562,0
10954,461587,0
10955,83590,1
10956,461615,0
10957,461630,1
10958,461661,0
10959,461673,0
10960,461689,0
10961,461707,0
10962,461725,0
10963,461726,0
10964,461789,0
10965,461791,0
10966,461808,0
10967,461820,0
10968,158730,0
10969,579977,1
10970,461879,0
10971,159006,0
10972,159072,0
10973,159149,1
10974,461983,0
10975,462014,0
10976,159212,0
10977,462038,0
10978,159304,0
10979,462055,0
10980,159715,0
10981,579978,0
10982,462157,0
10983,462158,0
10984,160562,0
10985,160891,0
10986,160936,0
10987,462328,0
10988,462390,0
10989,235238,1
10990,235349,0
10991,462529,0
10992,462534,0
10993,462538,0
10994,462550,0
10995,462635,0
10996,235850,0
10997,462719,0
10998,462751,0
10999,236410,1
11000,236535,1
11001,236602,0
11002,462794,0
11003,236757,0
11004,579988,0
11005,237062,0
11006,492611,1
11007,237291,0
11008,237355,1
11009,492647,0
11010,492683,0
11011,492720,1
11012,492748,0
11013,492765,0
11014,312179,1
11015,312245,1
11016,492839,0
11017,312632,0
11018,579998,0
11019,312771,0
11020,492852,0
11021,492872,0
11022,492890,0
11023,492901,0
11024,492902,0
11025,313351,0
11026,492906,0
11027,492943,1
11028,313832,0
11029,313834,1
11030,580001,0
11031,492966,0
11032,314084,1
11033,463343,0
11034,11524,1
11035,11558,0
11036,11901,1
11037,463407,0
11038,463414,0
11039,463436,0
11040,12253,0
11041,463476,0
11042,12833,1
11043,13015,0
11044,463524,0
11045,463537,0
11046,13214,0
11047,463546,0
11048,13274,0
11049,463562,1
11050,13481,0
11051,13739,0
11052,13742,0
11053,13770,0
11054,13852,1
11055,13916,0
11056,87864,1
11057,87995,0
11058,463696,0
11059,463698,0
11060,88500,0
11061,463729,1
11062,463737,0
11063,463747,0
11064,88814,1
11065,463760,0
11066,463767,0
11067,463776,0
11068,89044,1
11069,463791,0
11070,463792,0
11071,463804,0
11072,89338,0
11073,463873,1
11074,463886,0
11075,89890,0
11076,89915,0
11077,463944,0
11078,463958,0
11079,90084,0
11080,90318,0
11081,464012,0
11082,464013,0
11083,164127,0
11084,464043,0
11085,464052,0
11086,464075,0
11087,464078,0
11088,464090,0
11089,464104,0
11090,164427,0
11091,464155,0
11092,464210,0
11093,164676,0
11094,464225,0
11095,164955,1
11096,464293,0
11097,165260,1
11098,464341,0
11099,580032,0
11100,165439,0
11101,464354,1
11102,165634,1
11103,165642,1
11104,165686,0
11105,166160,0
11106,166260,0
11107,464503,0
11108,166644,0
11109,464646,0
11110,464667,0
11111,240704,0
11112,240769,0
11113,464754,0
11114,464763,0
11115,464775,0
11116,464779,0
11117,240983,0
11118,464817,0
11119,464820,0
11120,464839,0
11121,241421,0
11122,464897,0
11123,464900,1
11124,241509,0
11125,464925,0
11126,241745,1
11127,464962,0
11128,241888,0
11129,242027,0
11130,242032,0
11131,493060,0
11132,493094,0
11133,242496,0
11134,493113,0
11135,493128,0
11136,493136,0
11137,242898,0
11138,493183,0
11139,493192,0
11140,316930,0
11141,493227,0
11142,580054,0
11143,317345,0
11144,317519,0
11145,493271,0
11146,493286,0
11147,317918,0
11148,317990,0
11149,318019,0
11150,493308,0
11151,318328,1
11152,493339,0
11153,318672,0
11154,493364,0
11155,318736,0
11156,493376,0
11157,318864,0
11158,318932,1
11159,493406,0
11160,580059,0
11161,319257,0
11162,493428,0
11163,493431,1
11164,388681,0
11165,493492,0
11166,464990,0
11167,465005,0
11168,465025,0
11169,465032,0
11170,465060,0
11171,14630,1
11172,14843,1
11173,14844,1
11174,465095,0
11175,14980,0
11176,15088,1
11177,15145,1
11178,15195,1
11179,465133,1
11180,15359,0
11181,465153,0
11182,15728,0
11183,465162,0
11184,15794,0
11185,465184,1
11186,16030,0
11187,16032,1
11188,465242,0
11189,16409,0
11190,90642,0
11191,90652,0
11192,465307,0
11193,90725,0
11194,465352,0
11195,91237,1
11196,465370,0
11197,465374,0
11198,465403,0
11199,465451,0
11200,465456,0
11201,91864,1
11202,91953,1
11203,92086,0
11204,92130,1
11205,465528,0
11206,465574,1
11207,465582,0
11208,92753,1
11209,92855,0
11210,465638,0
11211,465664,0
11212,465667,0
11213,465670,0
11214,465681,0
11215,465701,0
11216,166893,0
11217,465729,0
11218,167126,1
11219,465801,0
11220,167447,1
11221,465911,1
11222,167693,0
11223,167811,0
11224,465977,0
11225,465987,0
11226,168657,0
11227,169069,0
11228,466100,0
11229,466138,0
11230,580092,0
11231,169466,0
11232,243200,1
11233,243207,0
11234,243251,0
11235,466214,0
11236,243336,0
11237,466282,0
11238,466320,0
11239,243595,0
11240,466364,0
11241,466380,0
11242,466396,0
11243,466414,0
11244,243874,0
11245,243889,0
11246,243970,0
11247,466456,0
11248,466482,0
11249,244169,0
11250,244182,1
11251,466514,0
11252,244516,1
11253,466544,0
11254,244551,1
11255,466554,0
11256,244835,1
11257,580100,0
11258,245081,0
11259,466639,0
11260,245156,0
11261,245177,0
11262,493534,0
11263,245356,0
11264,245408,0
11265,493585,0
11266,493589,0
11267,493591,0
11268,245717,0
11269,493601,0
11270,493604,1
11271,245759,0
11272,319981,1
11273,320026,1
11274,493692,0
11275,320559,0
11276,493726,0
11277,320632,1
11278,320638,0
11279,493757,0
11280,493759,0
11281,493763,0
11282,493781,0
11283,321154,0
11284,321473,1
11285,321635,1
11286,321702,0
11287,493849,0
11288,493878,0
11289,493903,0
11290,493971,0
11291,580118,0
11292,16824,1
11293,16940,1
11294,17043,0
11295,466679,0
11296,466693,0
11297,466730,0
11298,17658,0
11299,17821,1
11300,466760,0
11301,466777,0
11302,466805,0
11303,18476,1
11304,18903,1
11305,466877,0
11306,19076,0
11307,19458,0
11308,466983,0
11309,466989,0
11310,467023,0
11311,467027,0
11312,94129,0
11313,94130,1
11314,467058,0
11315,94232,0
11316,467067,0
11317,467075,0
11318,467105,0
11319,94586,0
11320,94627,0
11321,94740,0
11322,467136,0
11323,467182,0
11324,95259,0
11325,467214,1
11326,95287,0
11327,95305,0
11328,95315,0
11329,95344,0
11330,467247,1
11331,467302,1
11332,95717,0
11333,467329,0
11334,169506,0
11335,467345,0
11336,467349,0
11337,467410,0
11338,467421,0
11339,169833,0
11340,169853,0
11341,467454,0
11342,169899,0
11343,467490,1
11344,467492,0
11345,169949,0
11346,467505,0
11347,170031,0
11348,170097,0
11349,467531,0
11350,170408,1
11351,467596,0
11352,170572,0
11353,170579,0
11354,467618,1
11355,467651,0
11356,580140,0
11357,467705,0
11358,171290,0
11359,467712,0
11360,171398,0
11361,467762,0
11362,171770,0
11363,467789,0
11364,171798,1
11365,171892,1
11366,467862,0
11367,467932,0
11368,172193,0
11369,467974,0
11370,468002,0
11371,468050,0
11372,468081,0
11373,246316,0
11374,468107,0
11375,468129,0
11376,246447,1
11377,246498,0
11378,246589,1
11379,468179,0
11380,468183,0
11381,246687,0
11382,246724,0
11383,468203,0
11384,246793,1
11385,247205,0
11386,468290,0
11387,247384,1
11388,247435,1
11389,468313,0
11390,493984,0
11391,247515,0
11392,493997,0
11393,494003,0
11394,494016,1
11395,494019,0
11396,247727,0
11397,247775,0
11398,494035,0
11399,247951,0
11400,494047,0
11401,494048,0
11402,494063,0
11403,494087,1
11404,494088,0
11405,494106,0
11406,248563,0
11407,494131,0
11408,322444,1
11409,322465,1
11410,494147,0
11411,322649,0
11412,322718,0
11413,494187,0
11414,323101,1
11415,494233,0
11416,323281,0
11417,494244,0
11418,323570,0
11419,494263,0
11420,323586,1
11421,494303,0
11422,494309,0
11423,324011,0
11424,324116,0
11425,494329,0
11426,494339,0
11427,494343,0
11428,494352,0
11429,494371,0
11430,494396,0
11431,494400,0
11432,494420,0
11433,494435,0
11434,494437,0
11435,494450,0
11436,468777,0
11437,22325,0
11438,22494,1
11439,468816,0
11440,468833,0
11441,468854,0
11442,468856,0
11443,468907,0
11444,468911,0
11445,23520,1
11446,468944,0
11447,468946,1
11448,23892,0
11449,24130,1
11450,24152,1
11451,24173,1
11452,24235,0
11453,469006,0
11454,24392,1
11455,24403,1
11456,24435,0
11457,24460,0
11458,469038,0
11459,469058,0
11460,24749,0
11461,24806,1
11462,469079,0
11463,98741,1
11464,98853,0
11465,98864,0
11466,98963,0
11467,469129,0
11468,99263,0
11469,99268,1
11470,99360,0
11471,99370,0
11472,469228,0
11473,100420,0
11474,469295,0
11475,100738,1
11476,469348,0
11477,100975,1
11478,175173,1
11479,469510,0
11480,469519,1
11481,469528,0
11482,469538,0
11483,469551,1
11484,469565,0
11485,469579,0
11486,469594,0
11487,175480,1
11488,175835,0
11489,469687,0
11490,176115,0
11491,176134,0
11492,176189,0
11493,580183,0
11494,176678,0
11495,469758,1
11496,176858,1
11497,176936,0
11498,177008,0
11499,469792,0
11500,469801,0
11501,469818,0
11502,469821,0
11503,177362,1
11504,177400,0
11505,177424,1
11506,469885,0
11507,469970,1
11508,469980,0
11509,251393,0
11510,470023,0
11511,470046,0
11512,470062,0
11513,251630,0
11514,470102,0
11515,470111,0
11516,251751,0
11517,470176,1
11518,252090,0
11519,470203,0
11520,470209,0
11521,470223,0
11522,470226,0
11523,470240,0
11524,252551,0
11525,470283,0
11526,470324,0
11527,470337,0
11528,253030,0
11529,470350,0
11530,470363,0
11531,253143,0
11532,470381,0
11533,494485,0
11534,494511,0
11535,494512,0
11536,327958,0
11537,328340,0
11538,328457,1
11539,494633,1
11540,328732,1
11541,494665,0
11542,494666,0
11543,494675,0
11544,329045,1
11545,494730,0
11546,494743,0
11547,329920,1
11548,494774,0
11549,580197,0
11550,494829,0
11551,494851,0
11552,24940,0
11553,24976,1
11554,24984,1
11555,24985,0
11556,25001,0
11557,25024,0
11558,25103,0
11559,25136,0
11560,25162,0
11561,25474,0
11562,437623,0
11563,25671,1
11564,437648,0
11565,25796,1
11566,437669,0
11567,26019,0
11568,26045,0
11569,580210,0
11570,437715,1
11571,437727,0
11572,26882,0
11573,437782,1
11574,27041,0
11575,27226,1
11576,437853,0
11577,437858,1
11578,437863,0
11579,437933,0
11580,437979,0
11581,102469,1
11582,102690,0
11583,102726,0
11584,103118,0
11585,103137,0
11586,103258,0
11587,438110,0
11588,103575,0
11589,103643,0
11590,103754,0
11591,580222,0
11592,177810,0
11593,438290,0
11594,438292,0
11595,177998,0
11596,438358,0
11597,438388,0
11598,178135,0
11599,438436,0
11600,178411,0
11601,178448,1
11602,178462,1
11603,178736,0
11604,438508,0
11605,178855,1
11606,178932,0
11607,438529,0
11608,179501,1
11609,438602,0
11610,179976,0
11611,179978,0
11612,438678,0
11613,180249,1
11614,180252,1
11615,180281,0
11616,253992,0
11617,254065,0
11618,254214,0
11619,254327,0
11620,438888,0
11621,438910,0
11622,254515,0
11623,438944,0
11624,439021,0
11625,439024,0
11626,255297,1
11627,439100,0
11628,439159,0
11629,255836,1
11630,255847,0
11631,439180,1
11632,439181,0
11633,255894,1
11634,255975,1
11635,470398,0
11636,256387,0
11637,470451,0
11638,470452,0
11639,330400,0
11640,330575,1
11641,470527,0
11642,470583,0
11643,470584,0
11644,331045,1
11645,331051,0
11646,331070,0
11647,331079,0
11648,470603,0
11649,470615,0
11650,470628,0
11651,470634,0
11652,470645,0
11653,470672,1
11654,470690,0
11655,332298,0
11656,332352,0
11657,470720,0
11658,470816,0
11659,470833,0
11660,393880,0
11661,470842,0
11662,470847,1
11663,470855,0
11664,470883,0
11665,27732,0
11666,27738,0
11667,442766,0
11668,442810,0
11669,28217,0
11670,442815,0
11671,28452,0
11672,442843,0
11673,28713,0
11674,28955,0
11675,442892,1
11676,29112,1
11677,442906,0
11678,29263,1
11679,29581,1
11680,442950,0
11681,29818,0
11682,29923,0
11683,442978,1
11684,442986,0
11685,442989,0
11686,443020,0
11687,104033,0
11688,104514,0
11689,104542,1
11690,104656,1
11691,104993,0
11692,443149,0
11693,105362,0
11694,443166,0
11695,443199,0
11696,105804,0
11697,443221,0
11698,105902,0
11699,105909,0
11700,443252,0
11701,106063,0
11702,443309,0
11703,106468,0
11704,443355,0
11705,106618,0
11706,443362,0
11707,443370,0
11708,443380,0
11709,443472,1
11710,443475,0
11711,180668,0
11712,180759,0
11713,180855,0
11714,180957,0
11715,180999,0
11716,443621,0
11717,181163,1
11718,443672,0
11719,443678,0
